id,source,tier,program,result,season,gpa,gpa_scale,gre_quant,gre_verbal,toefl,undergrad_school,undergrad_tier,undergrad_country,major,major_relevance,intern_count,intern_level,intern_relevance,has_paper,has_research,research_level,gender,nationality,raw_text
88816a614e42,quantnet_tracker,C,berkeley-mfe,rejected,21Fall,3.86,4,,,,,,,,,,,,,,none,,,938 unknown 3.86 4 170.0 不明 不明 berkeley-mfe rejected 21Fall quantnet_tracker
1aa1ca75cf19,quantnet_tracker,C,berkeley-mfe,accepted,21Fall,3.9,4,,,,,,,,,,,,,,none,,,939 unknown 3.9 4 170.0 不明 不明 berkeley-mfe accepted 21Fall quantnet_tracker
b7645314a83c,quantnet_tracker,C,berkeley-mfe,accepted,21Fall,3.16,4,,,,,,,,,,,,,,none,,,940 unknown 3.16 4 168.0 不明 不明 berkeley-mfe accepted 21Fall quantnet_tracker
ff40dd5753ae,quantnet_tracker,C,berkeley-mfe,rejected,21Fall,3.82,4,,,,,,,,,,,,,,none,,,941 unknown 3.82 4 170.0 不明 不明 berkeley-mfe rejected 21Fall quantnet_tracker
a22b37ff110f,quantnet_tracker,C,berkeley-mfe,accepted,21Fall,3.75,4,,,,,,,,,,,,,,none,,,942 unknown 3.75 4 169.0 不明 不明 berkeley-mfe accepted 21Fall quantnet_tracker
ac30e9cbf50e,quantnet_tracker,C,berkeley-mfe,accepted,21Fall,3.77,4,,,,,,,,,,,,,,none,,,943 unknown 3.77 4 170.0 不明 不明 berkeley-mfe accepted 21Fall quantnet_tracker
e1c71f69a0f5,quantnet_tracker,C,berkeley-mfe,rejected,21Fall,3.8,4,,,,,,,,,,,,,,none,,,944 unknown 3.8 4 169.0 不明 不明 berkeley-mfe rejected 21Fall quantnet_tracker
a149bf0dba15,quantnet_tracker,C,berkeley-mfe,accepted,21Fall,3.81,4,,,,,,,,,,,,,,none,,,945 unknown 3.81 4 170.0 不明 不明 berkeley-mfe accepted 21Fall quantnet_tracker
8b46cd21a577,quantnet_tracker,C,berkeley-mfe,accepted,21Fall,3.93,4,,,,,,,,,,,,,,none,,,946 unknown 3.93 4 170.0 不明 不明 berkeley-mfe accepted 21Fall quantnet_tracker
81f3fdf69244,quantnet_tracker,C,berkeley-mfe,rejected,20Fall,3.86,4,,,,,,,,,,,,,,none,,,947 unknown 3.86 4 168.0 不明 不明 berkeley-mfe rejected 20Fall quantnet_tracker
0a11dfd9dc36,quantnet_tracker,C,berkeley-mfe,rejected,20Fall,3.64,4,,,,,,,,,,,,,,none,,,948 unknown 3.64 4 170.0 不明 不明 berkeley-mfe rejected 20Fall quantnet_tracker
a625d915c1b1,quantnet_tracker,C,berkeley-mfe,rejected,20Fall,3.83,4,,,,,,,,,,,,,,none,,,949 unknown 3.83 4 170.0 不明 不明 berkeley-mfe rejected 20Fall quantnet_tracker
63850a2abfbc,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.96,4,,,,,,,,,,,,,,none,,,950 unknown 3.96 4 168.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
ecef1aefbfc9,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.95,4,,,,,,,,,,,,,,none,,,951 unknown 3.95 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
4d2042fadded,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,,4,,,,,,,,,,,,,,none,,,952 unknown 4 168.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
61bafc41e0da,quantnet_tracker,C,berkeley-mfe,rejected,20Fall,3.81,4,,,,,,,,,,,,,,none,,,953 unknown 3.81 4 170.0 不明 不明 berkeley-mfe rejected 20Fall quantnet_tracker
7969d82d7690,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.95,4,,,,,,,,,,,,,,none,,,954 unknown 3.95 4 166.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
0ef5cfd73d3c,quantnet_tracker,C,berkeley-mfe,rejected,20Fall,3.4,4,,,,,,,,,,,,,,none,,,955 unknown 3.4 4 168.0 不明 不明 berkeley-mfe rejected 20Fall quantnet_tracker
e789922e7d35,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.74,4,,,111,,,,,,,,,,,none,,,956 unknown 3.74 4 170.0 111 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
06657b4ec1bf,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.6,4,,,,,,,,,,,,,,none,,,957 unknown 3.6 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
87b713dd5756,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.4,4,,,,,,,,,,,,,,none,,,958 unknown 3.4 4 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
559e45e769b5,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.9,4,,,,,,,,,,,,,,none,,,959 unknown 3.9 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
dcd8b92b6a04,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.84,4,,,,,,,,,,,,,,none,,,960 unknown 3.84 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
ce1472295486,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.75,4,,,,,,,,,,,,,,none,,,961 unknown 3.75 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
da0304f1dc1e,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.5,4,,,,,,,,,,,,,,none,,,962 unknown 3.5 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
20999139d651,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,4.0,4,,,,,,,,,,,,,,none,,,963 unknown 4.0 4 165.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
94001b8ba629,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.6,4,,,,,,,,,,,,,,none,,,964 unknown 3.6 4 169.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
6c850bce2675,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.7,4,,,,,,,,,,,,,,none,,,965 unknown 3.7 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
868aa5ba4b4d,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.44,4,,,,,,,,,,,,,,none,,,966 unknown 3.44 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
dcf7e33c556c,quantnet_tracker,C,berkeley-mfe,accepted,20Fall,3.8,4,,,,,,,,,,,,,,none,,,967 unknown 3.8 4 170.0 不明 不明 berkeley-mfe accepted 20Fall quantnet_tracker
fad7117776f5,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.7,4,,,,,,,,,,,,,,none,,,968 unknown 3.7 4 170.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
97cf80b9a127,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.7,4,,,,,,,,,,,,,,none,,,969 unknown 3.7 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
8f3ef9a41b6c,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.8,4,,,,,,,,,,,,,,none,,,970 unknown 3.8 4 166.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
b9748940e897,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.7,4,,,,,,,,,,,,,,none,,,971 unknown 3.7 4 168.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
50fc4b938178,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.6,4,,,,,,,,,,,,,,none,,,972 unknown 3.6 4 168.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
8cc2d32bd4d1,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.52,4,,,,,,,,,,,,,,none,,,973 unknown 3.52 4 168.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
271b342f3c0b,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.5,4,,,,,,,,,,,,,,none,,,974 unknown 3.5 4 168.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
02adbc8c31cd,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.75,4,,,,,,,,,,,,,,none,,,975 unknown 3.75 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
d87ae88bbad5,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.65,4,,,,,,,,,,,,,,none,,,976 unknown 3.65 4 169.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
c34909409691,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.7,4,,,,,,,,,,,,,,none,,,977 unknown 3.7 4 167.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
4f7d48899097,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.626,4,,,,,,,,,,,,,,none,,,978 unknown 3.626 4 168.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
d038aaa64fda,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.51,4,,,,,,,,,,,,,,none,,,979 unknown 3.51 4 169.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
6b1b7df5804e,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.82,4,,,,,,,,,,,,,,none,,,980 unknown 3.82 4 166.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
ac22e7e593f8,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.8,4,,,,,,,,,,,,,,none,,,981 unknown 3.8 4 170.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
84b949250113,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.68,4,,,,,,,,,,,,,,none,,,982 unknown 3.68 4 169.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
b5eb9746b06a,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.6,4,,,,,,,,,,,,,,none,,,983 unknown 3.6 4 169.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
b6c124f130d2,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.77,4,,,,,,,,,,,,,,none,,,984 unknown 3.77 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
5efe8d81ecf7,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.44,4,,,,,,,,,,,,,,none,,,985 unknown 3.44 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
c0256c7ddfdc,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.8,4,,,,,,,,,,,,,,none,,,986 unknown 3.8 4 169.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
6152e5551f8a,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.83,4,,,,,,,,,,,,,,none,,,987 unknown 3.83 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
c2e48262ac5e,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.67,4,,,,,,,,,,,,,,none,,,988 unknown 3.67 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
f8a34ef17f4a,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.66,4,,,,,,,,,,,,,,none,,,989 unknown 3.66 4 169.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
efda779faa64,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.5,4,,,,,,,,,,,,,,none,,,990 unknown 3.5 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
8ac141a37058,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.9,4,,,,,,,,,,,,,,none,,,991 unknown 3.9 4 170.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
879a249fa7fb,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.8,4,,,,,,,,,,,,,,none,,,992 unknown 3.8 4 167.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
60163758f576,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.08,4,,,,,,,,,,,,,,none,,,993 unknown 3.08 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
0ca4e8b9945d,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.5,4,,,,,,,,,,,,,,none,,,994 unknown 3.5 4 169.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
38f1e0a877f6,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.6,4,,,,,,,,,,,,,,none,,,995 unknown 3.6 4 168.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
0a80c55c7ea9,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,,4,,,,,,,,,,,,,,none,,,996 unknown 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
ecefa2824fec,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.7,4,,,,,,,,,,,,,,none,,,997 unknown 3.7 4 168.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
306ca6a8f06e,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.9,4,,,,,,,,,,,,,,none,,,998 unknown 3.9 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
a44792b7600f,quantnet_tracker,C,berkeley-mfe,accepted,19Fall,3.8,4,,,,,,,,,,,,,,none,,,999 unknown 3.8 4 170.0 不明 不明 berkeley-mfe accepted 19Fall quantnet_tracker
e7e348d3574e,quantnet_tracker,C,berkeley-mfe,rejected,19Fall,3.46,4,,,,,,,,,,,,,,none,,,1000 unknown 3.46 4 169.0 不明 不明 berkeley-mfe rejected 19Fall quantnet_tracker
f0e99b5bc8b1,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.5,4,,,,,,,,,,,,,,none,,,1001 unknown 3.5 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
e1224882a0c8,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.85,4,,,,,,,,,,,,,,none,,,1002 unknown 3.85 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
911ee0832c48,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.7,4,,,,,,,,,,,,,,none,,,1003 unknown 3.7 4 164.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
de503491e4f0,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.83,4,,,,,,,,,,,,,,none,,,1004 unknown 3.83 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
566f022656b0,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.87,4,,,,,,,,,,,,,,none,,,1005 unknown 3.87 4 168.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
b8c8605f7acd,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.8,4,,,,,,,,,,,,,,none,,,1006 unknown 3.8 4 169.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
9acda93b5f29,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.6,4,,,,,,,,,,,,,,none,,,1007 unknown 3.6 4 169.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
83936533e7f0,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.68,4,,,,,,,,,,,,,,none,,,1008 unknown 3.68 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
f05d2fdf022e,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.86,4,,,,,,,,,,,,,,none,,,1009 unknown 3.86 4 170.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
9a6cf014addd,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.49,4,,,,,,,,,,,,,,none,,,1010 unknown 3.49 4 168.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
ce267d2d94d1,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.4,4,,,,,,,,,,,,,,none,,,1011 unknown 3.4 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
788dff55f58d,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.41,4,,,,,,,,,,,,,,none,,,1012 unknown 3.41 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
0024312f0a5c,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.62,4,,,109,,,,,,,,,,,none,,,1013 unknown 3.62 4 170.0 109 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
85136384e391,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,4.0,4,,,,,,,,,,,,,,none,,,1014 unknown 4.0 4 164.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
f220a44455e6,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.24,4,,,,,,,,,,,,,,none,,,1015 unknown 3.24 4 169.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
dd83a57a34dd,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.47,4,,,112,,,,,,,,,,,none,,,1016 unknown 3.47 4 170.0 112 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
192f9132a57f,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,4.0,4,,,,,,,,,,,,,,none,,,1017 unknown 4.0 4 168.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
689291df765e,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.91,4,,,,,,,,,,,,,,none,,,1018 unknown 3.91 4 167.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
29e21a4b92a9,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.1,4,,,,,,,,,,,,,,none,,,1019 unknown 3.1 4 167.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
81cddfe03e5f,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.7,4,,,,,,,,,,,,,,none,,,1020 unknown 3.7 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
85e537cd43e2,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.8,4,,,,,,,,,,,,,,none,,,1021 unknown 3.8 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
ab5713522e76,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,2.8,4,,,,,,,,,,,,,,none,,,1022 unknown 2.8 4 167.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
f1d46373fabb,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.21,4,,,,,,,,,,,,,,none,,,1023 unknown 3.21 4 170.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
ea78a4db8bd0,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.4,4,,,,,,,,,,,,,,none,,,1024 unknown 3.4 4 170.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
98b7f5c37aee,quantnet_tracker,C,berkeley-mfe,accepted,18Fall,3.0,4,,,,,,,,,,,,,,none,,,1025 unknown 3.0 4 167.0 不明 不明 berkeley-mfe accepted 18Fall quantnet_tracker
f14c36e21854,quantnet_tracker,C,berkeley-mfe,rejected,18Fall,3.87,4,,,,,,,,,,,,,,none,,,1026 unknown 3.87 4 170.0 不明 不明 berkeley-mfe rejected 18Fall quantnet_tracker
8b1c08bc170f,quantnet_tracker,C,berkeley-mfe,rejected,17Fall,3.77,4,,,,,,,,,,,,,,none,,,1027 unknown 3.77 4 170.0 不明 不明 berkeley-mfe rejected 17Fall quantnet_tracker
d3dfb56d7be2,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.48,4,,,,,,,,,,,,,,none,,,1028 unknown 3.48 4 170.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
c92dabed6803,quantnet_tracker,C,berkeley-mfe,rejected,17Fall,3.84,4,,,,,,,,,,,,,,none,,,1029 unknown 3.84 4 170.0 不明 不明 berkeley-mfe rejected 17Fall quantnet_tracker
c3a4e8381919,quantnet_tracker,C,berkeley-mfe,rejected,17Fall,3.5,4,,,,,,,,,,,,,,none,,,1030 unknown 3.5 4 170.0 不明 不明 berkeley-mfe rejected 17Fall quantnet_tracker
dbd8f64ab94f,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.9,4,,,,,,,,,,,,,,none,,,1031 unknown 3.9 4 170.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
245f9836ea59,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.82,4,,,,,,,,,,,,,,none,,,1032 unknown 3.82 4 164.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
20d39e9cbac8,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.55,4,,,,,,,,,,,,,,none,,,1033 unknown 3.55 4 170.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
63df8fc6beaa,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.75,4,,,,,,,,,,,,,,none,,,1034 unknown 3.75 4 167.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
9c866c0ea9ff,quantnet_tracker,C,berkeley-mfe,rejected,17Fall,3.4,4,,,,,,,,,,,,,,none,,,1035 unknown 3.4 4 168.0 不明 不明 berkeley-mfe rejected 17Fall quantnet_tracker
85be29c9ecdb,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.74,4,,,,,,,,,,,,,,none,,,1036 unknown 3.74 4 170.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
bfaae3331a37,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.2,4,,,,,,,,,,,,,,none,,,1037 unknown 3.2 4 167.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
d0f822e201fa,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.8,4,,,,,,,,,,,,,,none,,,1038 unknown 3.8 4 169.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
313248cc3ac9,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,,4,,,,,,,,,,,,,,none,,,1039 unknown 4 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
65df95ac6da9,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.6,4,,,,,,,,,,,,,,none,,,1040 unknown 3.6 4 160.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
d4ab1c42db9d,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.8,4,,,,,,,,,,,,,,none,,,1041 unknown 3.8 4 164.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
e05d280ac0e9,quantnet_tracker,C,berkeley-mfe,accepted,17Fall,3.6,4,,,,,,,,,,,,,,none,,,1042 unknown 3.6 4 166.0 不明 不明 berkeley-mfe accepted 17Fall quantnet_tracker
b5bf149aabb9,quantnet_tracker,C,berkeley-mfe,rejected,17Fall,3.4,4,,,,,,,,,,,,,,none,,,1043 unknown 3.4 4 164.0 不明 不明 berkeley-mfe rejected 17Fall quantnet_tracker
fa79c0f9fb09,quantnet_tracker,C,berkeley-mfe,rejected,17Fall,3.9,4,,,,,,,,,,,,,,none,,,1044 unknown 3.9 4 169.0 不明 不明 berkeley-mfe rejected 17Fall quantnet_tracker
8ec71363d08d,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.2,4,,,,,,,,,,,,,,none,,,1045 unknown 3.2 4 170.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
5d1d6d598e00,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.85,4,,,,,,,,,,,,,,none,,,1046 unknown 3.85 4 169.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
cecbd17af979,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.45,4,,,,,,,,,,,,,,none,,,1047 unknown 3.45 4 170.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
d0a806f2b0eb,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.74,4,,,,,,,,,,,,,,none,,,1048 unknown 3.74 4 170.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
94ddacd7245b,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.9,4,,,,,,,,,,,,,,none,,,1049 unknown 3.9 4 170.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
844a18c43c2d,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.6,4,,,,,,,,,,,,,,none,,,1050 unknown 3.6 4 165.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
dde9aea9573b,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.88,4,,,,,,,,,,,,,,none,,,1051 unknown 3.88 4 165.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
9cbb6f1e5be4,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.5,4,,,,,,,,,,,,,,none,,,1052 unknown 3.5 4 168.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
24c6f7076e05,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.58,4,,,,,,,,,,,,,,none,,,1053 unknown 3.58 4 167.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
e6e7fa7cebe2,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.5,4,,,,,,,,,,,,,,none,,,1054 unknown 3.5 4 168.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
8f9552112fd2,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.95,4,,,,,,,,,,,,,,none,,,1055 unknown 3.95 4 168.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
57794e824cf2,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.92,4,,,,,,,,,,,,,,none,,,1056 unknown 3.92 4 165.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
a3b6b29f9b66,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.72,4,,,,,,,,,,,,,,none,,,1057 unknown 3.72 4 170.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
b90824c70306,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.93,4,,,,,,,,,,,,,,none,,,1058 unknown 3.93 4 168.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
4638f5b0cfe1,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.9,4,,,,,,,,,,,,,,none,,,1059 unknown 3.9 4 160.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
7dfe7564d8cb,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.76,4,,,,,,,,,,,,,,none,,,1060 unknown 3.76 4 170.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
579468650936,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,,4,,,,,,,,,,,,,,none,,,1061 unknown 4 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
a1307f8a9257,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.63,4,,,,,,,,,,,,,,none,,,1062 unknown 3.63 4 170.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
e9152d358b72,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.5,4,,,,,,,,,,,,,,none,,,1063 unknown 3.5 4 165.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
71510b4a594e,quantnet_tracker,C,berkeley-mfe,accepted,16Fall,3.53,4,,,,,,,,,,,,,,none,,,1064 unknown 3.53 4 170.0 不明 不明 berkeley-mfe accepted 16Fall quantnet_tracker
835d79740168,quantnet_tracker,C,berkeley-mfe,rejected,16Fall,3.5,4,,,,,,,,,,,,,,none,,,1065 unknown 3.5 4 166.0 不明 不明 berkeley-mfe rejected 16Fall quantnet_tracker
